%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
2824592000000,0.498015658401,-0.208022549907,-1.54536675469,0.00129787446297,0.0192006192033,-0.000185453865412,0.999814791524
2824596000000,0.498015596648,-0.20802253905,-1.54536676769,0.00129790890401,0.0192005210689,-0.000185466343028,0.999814793362
2824600000000,0.498015635598,-0.20802254286,-1.5453667557,0.00129787801975,0.0192005906389,-0.000185464128518,0.999814792066
2824604000000,0.498015682413,-0.208022549729,-1.54536675564,0.00129787442565,0.0192006193072,-0.000185454106741,0.999814791522
2824609000000,0.498015620661,-0.208022538901,-1.54536676861,0.00129790882892,0.0192005211703,-0.000185466590416,0.99981479336
2824611000000,0.49801565963,-0.208022542692,-1.54536675665,0.00129787798311,0.0192005907813,-0.000185464376092,0.999814792064
2824621000000,0.498015706404,-0.208022549591,-1.54536675656,0.00129787434271,0.0192006193356,-0.000185454369704,0.999814791522
2824626000000,0.498015644659,-0.208022538657,-1.54536676959,0.00129790885037,0.0192005212532,-0.000185466835126,0.999814793358
2824631000000,0.498015683552,-0.208022542524,-1.54536675756,0.00129787788982,0.0192005906773,-0.000185464637667,0.999814792066
2824632000000,0.498015730492,-0.208022549313,-1.54536675757,0.00129787442788,0.0192006196431,-0.00018545455161,0.999814791516
2824639000000,0.498015668733,-0.208022538789,-1.54536677038,0.00129790851416,0.0192005213993,-0.000185467090305,0.999814793356
2824644000000,0.498015707916,-0.208022542378,-1.54536675865,0.00129787802157,0.0192005915155,-0.000185464846163,0.999814792049
2824648000000,0.498015754228,-0.208022549648,-1.54536675824,0.0012978738751,0.0192006188601,-0.000185455061081,0.999814791532
2824653000000,0.498015692525,-0.208022537671,-1.54536677195,0.00129790966338,0.0192005212589,-0.000185467292638,0.999814793357
2824656000000,0.498015730562,-0.208022542678,-1.54536675901,0.00129787732429,0.0192005885634,-0.000185465338179,0.999814792107
2824664000000,0.498015779683,-0.208022548747,-1.54536676042,0.00129787623038,0.0192006226949,-0.00018545433462,0.999814791455
2824668000000,0.49801571768,-0.208022545936,-1.54536677073,0.00129790610217,0.0192005216207,-0.000185467430989,0.999814793355
2824673000000,0.498015759909,-0.208022548538,-1.54536676217,0.001297880022,0.0192005988206,-0.000185465441338,0.999814791906
2824679000000,0.498015803433,-0.208022560789,-1.54536675921,0.00129787200651,0.0192006159584,-0.000185456860977,0.999814791589
2824683000000,0.49801574148,-0.208022545922,-1.54536677661,0.00129791427798,0.0192005199198,-0.000185468325036,0.999814793377
2824688000000,0.498015778358,-0.208022552213,-1.54536676114,0.0012978776332,0.019200584732,-0.000185466172995,0.99981479218
2824692000000,0.49801582879,-0.208022556621,-1.54536676359,0.00129787782252,0.0192006243527,-0.000185456299102,0.999814791421
2824697000000,0.498015767003,-0.208022553347,-1.54536677299,0.00129790592119,0.0192005232025,-0.000185469194196,0.999814793324
2824701000000,0.498015808393,-0.208022554038,-1.54536676415,0.00129787897002,0.0192005979208,-0.000185467315476,0.999814791925
2824705000000,0.4980158528,-0.20802256152,-1.54536676197,0.00129787200458,0.0192006186428,-0.000185457768289,0.999814791538
2824710000000,0.498015790821,-0.208022545328,-1.54536677751,0.00129791113038,0.0192005220527,-0.000185470024517,0.999814793339
2824714000000,0.498015828045,-0.208022549963,-1.54536676304,0.0012978765981,0.0192005876282,-0.000185467643577,0.999814792125
2824719000000,0.498015877747,-0.208022554582,-1.545366765,0.00129787638568,0.0192006249342,-0.000185457276234,0.999814791411
2824723000000,0.498015815808,-0.208022551386,-1.54536677471,0.00129790523492,0.0192005235532,-0.000185470218582,0.999814793318
2824727000000,0.498015857539,-0.208022552743,-1.545366766,0.00129787870569,0.0192005993057,-0.000185468084491,0.999814791898
2824732000000,0.498015901487,-0.208022561848,-1.54536676351,0.00129787131039,0.0192006184962,-0.00018545881981,0.999814791541
2824737000000,0.498015839506,-0.208022545785,-1.54536677981,0.00129791180123,0.0192005220677,-0.000185470748565,0.999814793338
2824740000000,0.498015876457,-0.208022551355,-1.54536676483,0.00129787635968,0.0192005869973,-0.000185468411343,0.999814792138
2824746000000,0.498015926774,-0.208022555958,-1.54536676721,0.00129787673044,0.0192006258431,-0.000185457979187,0.999814791393
2824749000000,0.498015864889,-0.20802255379,-1.54536677656,0.00129790493904,0.0192005240958,-0.000185470843254,0.999814793308
2824754000000,0.498015906638,-0.208022554756,-1.54536676803,0.00129787844081,0.0192005998053,-0.000185468821004,0.999814791889
2824758000000,0.498015950697,-0.208022563011,-1.5453667656,0.00129787108919,0.019200619308,-0.00018545937067,0.999814791526
2824763000000,0.498015888683,-0.208022546427,-1.54536678159,0.00129791101254,0.0192005228143,-0.000185471540457,0.999814793325
2824767000000,0.49801592571,-0.208022551426,-1.54536676679,0.00129787597461,0.0192005879487,-0.000185469111359,0.99981479212
2824769000000,0.498015975757,-0.208022555884,-1.54536676902,0.0012978761706,0.0192006262143,-0.000185458684994,0.999814791387
2824775000000,0.498015913822,-0.208022553447,-1.54536677845,0.00129790457418,0.0192005244596,-0.000185471629727,0.999814793301
2824778000000,0.498015955669,-0.208022554513,-1.54536676995,0.00129787822699,0.0192006004519,-0.000185469504342,0.999814791877
2824784000000,0.49801599955,-0.208022563284,-1.54536676739,0.00129787072747,0.0192006194232,-0.000185460177014,0.999814791524
2824789000000,0.498015937539,-0.208022546673,-1.54536678367,0.00129791117,0.0192005229993,-0.000185472224972,0.999814793321
2824793000000,0.498015974442,-0.208022552073,-1.54536676865,0.00129787576968,0.0192005878136,-0.000185469817904,0.999814792123
2824796000000,0.498016024815,-0.208022556525,-1.54536677109,0.00129787628482,0.0192006268383,-0.000185459312468,0.999814791374
2824800000000,0.498015962901,-0.208022554826,-1.54536678031,0.00129790434715,0.0192005248224,-0.00018547220858,0.999814793295
2824805000000,0.498016004815,-0.208022555688,-1.54536677196,0.00129787806827,0.0192006009395,-0.000185470137362,0.999814791867
2824815000000,0.498016048707,-0.2080225641,-1.54536676939,0.00129787052254,0.0192006199074,-0.000185460741673,0.999814791515
2824820000000,0.498015986677,-0.208022547147,-1.54536678557,0.00129791078948,0.0192005234838,-0.000185472898227,0.999814793312
2824825000000,0.498016023581,-0.208022552314,-1.54536677059,0.00129787550488,0.0192005883018,-0.000185470452198,0.999814792113
2824829000000,0.498016073914,-0.208022556664,-1.54536677301,0.00129787603179,0.0192006272681,-0.000185459930899,0.999814791366
2824833000000,0.498016011974,-0.208022555152,-1.5453667822,0.00129790407625,0.0192005251353,-0.0001854728575,0.999814793289
2824837000000,0.498016053985,-0.208022555997,-1.54536677393,0.00129787792453,0.0192006015094,-0.00018547075405,0.999814791857
2824842000000,0.498016097774,-0.208022564606,-1.54536677128,0.00129787025729,0.0192006201304,-0.000185461412645,0.999814791511
2824846000000,0.498016035736,-0.208022547512,-1.5453667876,0.00129791077545,0.0192005237563,-0.000185473534461,0.999814793307
2824850000000,0.498016072569,-0.208022552818,-1.5453667725,0.0012978753108,0.0192005883866,-0.000185471090717,0.999814792112
2824854000000,0.498016123078,-0.20802255712,-1.54536677503,0.00129787602501,0.0192006277842,-0.000185460527921,0.999814791356
2824859000000,0.498016061143,-0.208022556112,-1.54536678409,0.00129790386863,0.0192005254599,-0.000185473429807,0.999814793283
2824864000000,0.498016103222,-0.20802255682,-1.54536677592,0.00129787778357,0.0192006019797,-0.000185471347434,0.999814791848
2824868000000,0.498016146986,-0.208022565252,-1.54536677324,0.00129787005181,0.019200620506,-0.000185461984732,0.999814791504
2824873000000,0.498016084935,-0.208022547899,-1.54536678955,0.00129791054225,0.0192005241502,-0.000185474160621,0.999814793299
2824878000000,0.498016121739,-0.208022553125,-1.54536677443,0.00129787508486,0.0192005887005,-0.000185471700724,0.999814792106
2824882000000,0.498016172308,-0.208022557358,-1.54536677701,0.00129787589502,0.019200628253,-0.000185461103169,0.999814791347
2824887000000,0.498016110358,-0.208022556755,-1.54536678597,0.00129790364309,0.0192005257574,-0.0001854740052,0.999814793277
2824889000000,0.498016152529,-0.2080225574,-1.54536677791,0.00129787765555,0.0192006025064,-0.00018547192013,0.999814791838
2824896000000,0.49801619623,-0.208022565851,-1.54536677517,0.00129786982468,0.019200620803,-0.000185462575804,0.999814791498
2824901000000,0.498016134166,-0.208022548298,-1.54536679154,0.00129791042325,0.0192005244821,-0.000185474763745,0.999814793293
2824920000000,0.498016170923,-0.208022553543,-1.54536677636,0.00129787488221,0.0192005889043,-0.000185472297609,0.999814792102
2824926000000,0.498016221604,-0.208022557716,-1.54536677901,0.00129787582678,0.0192006287372,-0.000185461668301,0.999814791338
2824931000000,0.498016159649,-0.208022557559,-1.54536678787,0.00129790344023,0.0192005260648,-0.000185474554999,0.999814793272
2824932000000,0.498016201891,-0.208022558101,-1.54536677991,0.00129787751881,0.0192006029836,-0.000185472479015,0.999814791828
2824940000000,0.498016245553,-0.208022566454,-1.54536677713,0.001297869614,0.0192006211444,-0.000185463133809,0.999814791492
2824945000000,0.498016183477,-0.208022548673,-1.54536679351,0.00129791024065,0.0192005248475,-0.000185475357308,0.999814793286
2824950000000,0.498016220195,-0.208022553893,-1.54536677829,0.00129787466784,0.0192005891629,-0.000185472882846,0.999814792097
2824955000000,0.498016270969,-0.208022558012,-1.545366781,0.00129787573604,0.0192006292211,-0.000185462214903,0.999814791329
2824960000000,0.498016209006,-0.208022558332,-1.54536678977,0.00129790323837,0.0192005263605,-0.000185475086262,0.999814793266
2824964000000,0.498016251326,-0.20802255879,-1.54536678191,0.00129787738537,0.0192006034763,-0.000185473017206,0.999814791819
2824968000000,0.498016294945,-0.20802256707,-1.54536677908,0.00129786939981,0.0192006214827,-0.000185463675946,0.999814791485
2824972000000,0.498016232856,-0.208022549064,-1.54536679549,0.0012979100659,0.0192005252112,-0.000185475933466,0.999814793279
2824976000000,0.498016269535,-0.208022554263,-1.54536678022,0.00129787445453,0.0192005894185,-0.000185473451159,0.999814792093
2824981000000,0.498016320402,-0.208022558328,-1.54536678299,0.0012978756466,0.0192006297062,-0.000185462748075,0.99981479132
2824982000000,0.498016258433,-0.208022559098,-1.54536679167,0.00129790303843,0.0192005266655,-0.00018547560202,0.99981479326
2824990000000,0.498016300825,-0.208022559471,-1.5453667839,0.0012978772462,0.0192006039572,-0.000185473539661,0.99981479181
2824994000000,0.498016344404,-0.208022567668,-1.54536678104,0.00129786918655,0.0192006218242,-0.000185464201357,0.999814791479
2824997000000,0.498016282302,-0.208022549441,-1.54536679746,0.00129790988847,0.0192005255762,-0.000185476493461,0.999814793272
2825003000000,0.49801631894,-0.208022554629,-1.54536678215,0.00129787424004,0.019200589671,-0.000185474006121,0.999814792088
2825008000000,0.498016369909,-0.208022558648,-1.54536678499,0.00129787556456,0.0192006301993,-0.000185463263436,0.99981479131
2825013000000,0.498016307955,-0.208022559291,-1.54536679358,0.00129790274244,0.0192005271336,-0.000185476113191,0.999814793252
2825017000000,0.498016350386,-0.208022559629,-1.54536678587,0.00129787711542,0.0192006044555,-0.000185474061894,0.9998147918
2825021000000,0.49801639389,-0.208022568056,-1.54536678294,0.00129786897144,0.0192006219889,-0.000185464738754,0.999814791476
2825025000000,0.498016331784,-0.208022549746,-1.54536679952,0.00129790994895,0.0192005257905,-0.000185476979143,0.999814793268
2825029000000,0.498016368342,-0.208022555155,-1.54536678408,0.00129787409644,0.0192005896607,-0.000185474528187,0.999814792088
2825033000000,0.498016419474,-0.208022561343,-1.54536678703,0.00129787500304,0.0192006307758,-0.00018546670294,0.999814791299
2825035000000,0.49801635758,-0.208022561951,-1.54536679555,0.00129790158217,0.019200528013,-0.000185479383165,0.999814793236
2825039000000,0.498016400046,-0.208022561875,-1.54536678801,0.00129787634308,0.0192006051531,-0.00018547738188,0.999814791787
2825043000000,0.498016443477,-0.208022570375,-1.54536678495,0.0012978681744,0.0192006222024,-0.00018546799327,0.999814791472
2825048000000,0.49801638137,-0.208022551771,-1.54536680178,0.00129790972252,0.0192005261439,-0.000185480125193,0.999814793261
2825052000000,0.498016417745,-0.208022557687,-1.54536678605,0.00129787353807,0.0192005894311,-0.000185477798867,0.999814792093
2825057000000,0.498016469281,-0.208022570461,-1.54536678944,0.00129787593458,0.0192006317886,-0.000185473681198,0.999814791277
2825061000000,0.498016407643,-0.208022570229,-1.54536679801,0.00129790088367,0.0192005299672,-0.000185485448897,0.999814793198
2825064000000,0.498016449107,-0.208022567783,-1.54536679011,0.00129787470199,0.0192006040531,-0.000185483553856,0.99981479181
2825069000000,0.498016493214,-0.208022572303,-1.54536678766,0.00129786758289,0.019200624034,-0.000185473452061,0.999814791437
2825089000000,0.498016431127,-0.208022552541,-1.54536680319,0.00129790716832,0.0192005277292,-0.00018548601442,0.999814793233
2825092000000,0.498016467542,-0.20802255763,-1.54536678797,0.0012978722836,0.0192005909365,-0.000185483596751,0.999814792065
2825097000000,0.498016520848,-0.208022574621,-1.54536679166,0.00129787610276,0.0192006318191,-0.000185476695865,0.999814791276
2825102000000,0.498016459512,-0.208022574614,-1.54536680004,0.00129789966802,0.0192005302567,-0.000185487815138,0.999814793194
2825106000000,0.498016500857,-0.208022571325,-1.54536679241,0.00129787392319,0.0192006038901,-0.000185486362156,0.999814791813
2825110000000,0.498016544888,-0.208022575419,-1.54536678986,0.00129786679389,0.0192006236548,-0.000185476249012,0.999814791445
2825113000000,0.498016482752,-0.208022555041,-1.54536680556,0.00129790686313,0.0192005276541,-0.000185488934536,0.999814793234
2825116000000,0.498016518859,-0.208022560905,-1.54536678999,0.00129787164456,0.0192005900975,-0.000185486881006,0.999814792081
2825121000000,0.49801658742,-0.208022587301,-1.54536679492,0.00129787833981,0.0192006366309,-0.000185454891582,0.999814791184
2825125000000,0.498016528114,-0.208022586927,-1.54536680294,0.00129789898186,0.019200535378,-0.000185464879352,0.9998147931
2825130000000,0.498016568107,-0.208022580442,-1.54536679576,0.00129787383383,0.019200605541,-0.000185466993917,0.999814791785
2825134000000,0.498016611397,-0.208022582051,-1.54536679307,0.00129786671889,0.0192006250806,-0.000185458981837,0.999814791421
2825138000000,0.498016548382,-0.208022559854,-1.54536680868,0.00129790699227,0.0192005290617,-0.000185474141069,0.999814793209
2825142000000,0.498016583492,-0.208022567349,-1.54536679251,0.00129787143438,0.0192005894234,-0.000185474269617,0.999814792096
2825145000000,0.498016886385,-0.20802286601,-1.54536685978,0.00129943051663,0.019202818919,-0.000185488018023,0.999814747251
2825150000000,0.498016883052,-0.208022778012,-1.54536679398,0.00129796925397,0.0192007034964,-0.000185894879884,0.999814789701
2825155000000,0.498016704857,-0.208022622468,-1.54537210236,0.00128324379821,0.0192022943086,-0.000185338708703,0.999814778261
2825160000000,0.498016824183,-0.208022550888,-1.54536664738,0.00129721718933,0.0192008069037,-0.000185483585305,0.999814788767
2825164000000,0.498017041156,-0.208021351305,-1.54537116065,0.00131056911774,0.01920054667,-0.000186244580809,0.999814776211
2825169000000,0.498017408151,-0.208021703246,-1.54537228589,0.00128180285371,0.0192004345236,-0.000186362575675,0.999814815636
2825173000000,0.498017747219,-0.208020839665,-1.54536823087,0.00130106089319,0.0192007973248,-0.0001868892999,0.999814783695
2825175000000,0.498017964262,-0.208020763409,-1.54536637739,0.00129767708211,0.0192007497045,-0.000186827548606,0.999814789019
2825181000000,0.498018017026,-0.208020852143,-1.54536639148,0.00129762424947,0.0192007496561,-0.000186764463036,0.9998147891
2825188000000,0.49801806192,-0.208021069261,-1.54536640282,0.00129766452256,0.0192007480936,-0.000186726974163,0.999814789085
2825193000000,0.498018105055,-0.208021279736,-1.54536641236,0.00129766245417,0.0192007464729,-0.00018669870196,0.999814789124
2825197000000,0.498018148063,-0.208021454943,-1.54536642107,0.00129764967547,0.0192007448788,-0.000186674299522,0.999814789176
2825201000000,0.498018191283,-0.208021596405,-1.54536642898,0.00129763786297,0.019200743406,-0.000186652282295,0.999814789223
2825202000000,0.498018234742,-0.208021710404,-1.54536643621,0.0012976289226,0.0192007420716,-0.000186632093746,0.999814789264
2825207000000,0.498018278404,-0.208021802744,-1.54536644287,0.00129762256772,0.0192007408619,-0.000186613418407,0.999814789299
2825211000000,0.498018322227,-0.208021878106,-1.54536644907,0.00129761824367,0.0192007397578,-0.000186596014376,0.999814789329
2825216000000,0.498018366175,-0.208021940168,-1.5453664549,0.00129761546906,0.0192007387418,-0.000186579691078,0.999814789355
2825221000000,0.498018410221,-0.20802199181,-1.54536646044,0.00129761386777,0.0192007377996,-0.000186564290788,0.999814789378
2825225000000,0.498018454338,-0.208022035287,-1.54536646572,0.00129761315269,0.0192007369177,-0.000186549685375,0.999814789399
2825230000000,0.49801849851,-0.208022072363,-1.54536647081,0.00129761310325,0.0192007360862,-0.000186535768097,0.999814789418
2825245000000,0.498018542722,-0.208022104418,-1.54536647574,0.00129761355227,0.0192007352961,-0.000186522450055,0.999814789435
2825250000000,0.498018586962,-0.208022132532,-1.54536648053,0.00129761437231,0.0192007345409,-0.00018650965787,0.999814789451
2825255000000,0.498018631222,-0.208022157547,-1.54536648522,0.00129761546675,0.0192007338144,-0.000186497330627,0.999814789465
2825256000000,0.498018675494,-0.208022180124,-1.54536648981,0.00129761676271,0.0192007331116,-0.000186485418154,0.999814789479
2825261000000,0.498018719773,-0.208022200778,-1.54536649433,0.00129761820527,0.0192007324283,-0.000186473878012,0.999814789493
2825265000000,0.498018764054,-0.208022219913,-1.54536649879,0.00129761975315,0.0192007317614,-0.000186462673922,0.999814789506
2825269000000,0.498018808335,-0.208022237843,-1.54536650319,0.00129762137516,0.0192007311079,-0.000186451775963,0.999814789518
2825274000000,0.498018852612,-0.208022254817,-1.54536650755,0.00129762304834,0.0192007304656,-0.000186441157891,0.99981478953
2825278000000,0.498018896885,-0.208022271026,-1.54536651187,0.00129762475533,0.0192007298328,-0.000186430797964,0.999814789542
2825282000000,0.498018941151,-0.208022286624,-1.54536651615,0.00129762648347,0.0192007292082,-0.000186420677826,0.999814789554
2825287000000,0.498018985411,-0.208022301729,-1.54536652041,0.00129762822326,0.0192007285904,-0.000186410780866,0.999814789565
2825291000000,0.498019029664,-0.208022316434,-1.54536652464,0.00129762996726,0.0192007279784,-0.00018640109363,0.999814789577
2825295000000,0.498019073907,-0.208022330811,-1.54536652884,0.00129763171025,0.019200727371,-0.000186391604789,0.999814789588
2825298000000,0.498019118142,-0.208022344917,-1.54536653302,0.00129763344887,0.0192007267677,-0.000186382303182,0.999814789599
2825303000000,0.498019162368,-0.208022358795,-1.54536653718,0.0012976351805,0.0192007261678,-0.000186373179804,0.99981478961
2825307000000,0.498019206584,-0.208022372479,-1.54536654132,0.00129763690327,0.019200725571,-0.000186364226231,0.999814789621
2825310000000,0.498019250792,-0.208022385997,-1.54536654544,0.00129763861605,0.0192007249769,-0.000186355434841,0.999814789632
2825315000000,0.498019294991,-0.20802239937,-1.54536654955,0.00129764031823,0.0192007243855,-0.000186346798141,0.999814789642
2825320000000,0.498019339183,-0.208022412615,-1.54536655364,0.00129764200921,0.0192007237969,-0.000186338309943,0.999814789653
2825324000000,0.498019383367,-0.208022425744,-1.54536655772,0.00129764368874,0.0192007232109,-0.00018632996436,0.999814789664
2825329000000,0.498019427545,-0.208022438768,-1.54536656178,0.00129764535665,0.0192007226272,-0.000186321756349,0.999814789674
2825333000000,0.498019471716,-0.208022451695,-1.54536656582,0.00129764701297,0.0192007220459,-0.000186313680481,0.999814789685
2825338000000,0.498019515881,-0.208022464532,-1.54536656985,0.00129764865781,0.0192007214668,-0.000186305731879,0.999814789695
2825343000000,0.49801956004,-0.208022477285,-1.54536657387,0.00129765029095,0.0192007208893,-0.000186297907049,0.999814789706
2825347000000,0.498019604192,-0.208022489957,-1.54536657787,0.00129765191241,0.0192007203137,-0.000186290201823,0.999814789716
2825352000000,0.498019648339,-0.208022502551,-1.54536658186,0.00129765352258,0.0192007197399,-0.00018628261176,0.999814789726
2825356000000,0.49801969248,-0.208022515069,-1.54536658584,0.00129765512162,0.0192007191679,-0.000186275133762,0.999814789737
2825361000000,0.498019736617,-0.208022527513,-1.5453665898,0.00129765670974,0.0192007185978,-0.000186267764374,0.999814789747
2825365000000,0.49801978075,-0.208022539885,-1.54536659375,0.00129765828724,0.0192007180302,-0.000186260500532,0.999814789757
2825370000000,0.49801982488,-0.208022552187,-1.54536659769,0.0012976598541,0.0192007174649,-0.000186253338745,0.999814789767
2825374000000,0.498019869007,-0.208022564419,-1.54536660161,0.00129766141052,0.0192007169019,-0.000186246275183,0.999814789777
2825377000000,0.498019913132,-0.208022576584,-1.54536660552,0.00129766295665,0.0192007163413,-0.000186239306695,0.999814789787
2825381000000,0.498019957255,-0.208022588682,-1.54536660942,0.00129766449255,0.019200715783,-0.000186232431301,0.999814789797
2825386000000,0.498020001375,-0.208022600715,-1.54536661331,0.00129766601841,0.0192007152263,-0.000186225647478,0.999814789807
2825391000000,0.498020045493,-0.208022612683,-1.54536661719,0.00129766753417,0.0192007146714,-0.000186218952403,0.999814789817
2825396000000,0.498020089609,-0.208022624588,-1.54536662105,0.00129766904025,0.0192007141186,-0.000186212341642,0.999814789827
2825401000000,0.498020133725,-0.208022636432,-1.5453666249,0.00129767053605,0.0192007135681,-0.000186205812983,0.999814789837
2825405000000,0.498020177839,-0.208022648212,-1.54536662874,0.00129767202168,0.0192007130196,-0.000186199365499,0.999814789847
2825409000000,0.498020221953,-0.20802265993,-1.54536663257,0.00129767349762,0.0192007124733,-0.000186192996915,0.999814789857
2825413000000,0.498020266066,-0.208022671586,-1.54536663639,0.00129767496392,0.0192007119291,-0.000186186704726,0.999814789866
2825417000000,0.498020310179,-0.208022683179,-1.54536664019,0.00129767642077,0.0192007113872,-0.00018618048579,0.999814789876
2825421000000,0.498020354293,-0.208022694711,-1.54536664398,0.00129767786826,0.0192007108476,-0.000186174338148,0.999814789886
2825431000000,0.498020398409,-0.208022706181,-1.54536664776,0.00129767930662,0.0192007103104,-0.000186168260155,0.999814789895
2825434000000,0.498020442525,-0.208022717588,-1.54536665153,0.00129768073592,0.0192007097754,-0.000186162250294,0.999814789905
2825437000000,0.498020486643,-0.208022728935,-1.54536665529,0.00129768215638,0.0192007092432,-0.00018615630647,0.999814789914
2825441000000,0.498020530764,-0.208022740221,-1.54536665904,0.00129768356815,0.0192007087141,-0.000186150425808,0.999814789924
2825441000000,0.498020574888,-0.208022751448,-1.54536666278,0.00129768497102,0.0192007081876,-0.000186144607644,0.999814789933
2825449000000,0.498020619015,-0.208022762614,-1.5453666665,0.00129768636514,0.0192007076635,-0.00018613885027,0.999814789942
2825454000000,0.498020663146,-0.208022773722,-1.54536667021,0.00129768775076,0.0192007071421,-0.000186133151461,0.999814789952
2825457000000,0.498020707279,-0.208022784772,-1.54536667392,0.00129768912773,0.0192007066231,-0.000186127509425,0.999814789961
2825461000000,0.498020751416,-0.208022795764,-1.54536667761,0.00129769049605,0.0192007061064,-0.000186121923573,0.99981478997
2825463000000,0.498020795557,-0.208022806698,-1.54536668129,0.00129769185591,0.0192007055924,-0.000186116392029,0.999814789979
2825471000000,0.498020839703,-0.208022817574,-1.54536668496,0.0012976932072,0.0192007050811,-0.000186110913391,0.999814789988
2825475000000,0.498020883853,-0.208022828393,-1.54536668862,0.00129769455007,0.0192007045725,-0.00018610548634,0.999814789997
2825480000000,0.498020928009,-0.208022839156,-1.54536669227,0.00129769588494,0.0192007040667,-0.000186100108355,0.999814790006
2825484000000,0.498020972169,-0.208022849863,-1.54536669591,0.0012976972116,0.0192007035632,-0.00018609477988,0.999814790015
2825489000000,0.498021016333,-0.208022860515,-1.54536669954,0.00129769852983,0.0192007030617,-0.000186089499896,0.999814790024
2825493000000,0.498021060503,-0.208022871111,-1.54536670316,0.00129769983981,0.0192007025629,-0.000186084266323,0.999814790033
2825497000000,0.498021104679,-0.208022881652,-1.54536670676,0.00129770114157,0.0192007020668,-0.000186079077889,0.999814790042
2825499000000,0.498021148861,-0.208022892136,-1.54536671036,0.00129770243544,0.0192007015734,-0.000186073933456,0.999814790051
2825507000000,0.498021193049,-0.208022902566,-1.54536671395,0.00129770372184,0.0192007010828,-0.000186068831263,0.999814790059
2825512000000,0.498021237245,-0.208022912942,-1.54536671753,0.00129770500026,0.0192007005948,-0.000186063770949,0.999814790068
2825517000000,0.498021281447,-0.208022923264,-1.54536672109,0.00129770627076,0.0192007001094,-0.000186058751618,0.999814790077
2825520000000,0.498021325656,-0.208022933533,-1.54536672465,0.00129770753363,0.0192006996267,-0.000186053771421,0.999814790085
2825522000000,0.498021369873,-0.208022943749,-1.5453667282,0.00129770878864,0.019200699147,-0.000186048829548,0.999814790094
2825527000000,0.498021414098,-0.208022953912,-1.54536673174,0.00129771003597,0.0192006986702,-0.000186043924794,0.999814790102
2825531000000,0.498021458332,-0.208022964023,-1.54536673526,0.00129771127572,0.0192006981963,-0.000186039056886,0.99981479011
2825536000000,0.498021502573,-0.20802297408,-1.54536673878,0.00129771250798,0.0192006977249,-0.000186034224982,0.999814790119
2825541000000,0.498021546824,-0.208022984086,-1.54536674229,0.00129771373279,0.0192006972563,-0.000186029427661,0.999814790127
2825550000000,0.498021591084,-0.208022994038,-1.54536674579,0.00129771495014,0.0192006967907,-0.000186024664105,0.999814790135
